Account,Status,Source_Row,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Total
Community Newsletter,Layer 1 Item,404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Resident Retention,Layer 1 Item,405,83.28,36.7,-120.31,0.0,17.09,33.83,1560.24,21.86,145.84,60.76,467.49,2856.16,5162.94
Internet Advertising,Layer 1 Item,406,11876.62,10981.27,14000.48,11995.38,13667.96,10870.6,-301.74,9859.99,13435.75,13140.58,6967.48,130477.75,246972.12
Internet Apartment Newsletter,Layer 1 Item,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Advertising Production Expenses,Layer 1 Item,408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72582-000,Layer 1 Item,409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Printed Advertising Publications,Layer 1 Item,410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
General & Administrative,Layer 1 Item,413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retail Lease,Layer 1 Item,414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retail Lease (Retail),Layer 1 Item,415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Recruiting Fees,Layer 1 Item,416,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,1000.0
Referral Fees,Layer 1 Item,417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Relocation Fees,Layer 1 Item,418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Newspaper Advertising,Layer 1 Item,419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pre-Employment Screening,Layer 1 Item,420,0.0,0.0,0.0,0.0,0.0,229.45,205.85,0.0,0.0,0.0,0.0,435.3,870.5999999999999
Office Rent,Layer 1 Item,421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Office Parking,Layer 1 Item,422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Storage Rent,Layer 1 Item,423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disposal Costs - Shredding,Layer 1 Item,424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Air Travel,Layer 1 Item,425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.32,0.0,-917.32,0.0,0.0
73160-000,Layer 1 Item,426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Auto Rental,Layer 1 Item,427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73170-000,Layer 1 Item,428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,26.4
73175-000,Layer 1 Item,429,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0
73180-000,Layer 1 Item,430,0.0,8.81,113.36,26.29,285.77,253.68,0.0,83.17,174.38,170.98,102.06,1343.54,2562.04
73185-000,Layer 1 Item,431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Special Events,Layer 1 Item,432,0.0,55.15,-194.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139.27,-278.53999999999996
Special Events (Retail),Layer 1 Item,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Client Relations,Layer 1 Item,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Employee Relations - Gifts,Layer 1 Item,435,130.41,255.21,347.05,0.0,275.16,226.45,0.0,41.24,43.28,91.96,0.0,1623.02,3033.78
Office Decorations/Plants,Layer 1 Item,436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Refreshments/Kitchen Supplies,Layer 1 Item,437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73265-000,Layer 1 Item,438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Postage (Retail),Layer 1 Item,439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Overnight Mail,Layer 1 Item,440,20.05,20.05,43.68,19.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.7,239.39999999999998
Overnight Mail (Retail),Layer 1 Item,441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73275-000,Layer 1 Item,442,0.0,0.0,-43.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.68,-87.36
Copier Lease,Layer 1 Item,443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inside Copying,Layer 1 Item,444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Outside Copying,Layer 1 Item,445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Office Moving Costs,Layer 1 Item,446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Furniture & Equipment Rental,Layer 1 Item,447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Computer Services & Fees,Layer 1 Item,448,2345.2,2179.59,3953.31,2360.41,1575.51,4655.19,2851.97,3530.15,4095.41,1081.88,3029.72,33716.31,65374.65
Computer Services & Fees Retail,Layer 1 Item,449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copy Machine & Usage Fees,Layer 1 Item,450,0.0,168.0,0.0,0.0,336.0,84.0,90.94,-138.12,95.48,95.48,95.48,827.26,1654.52
Printing Expenses,Layer 1 Item,451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miscellaneous - General & Administrative,Layer 1 Item,452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uniform Rental/Purchase,Layer 1 Item,453,0.0,0.0,0.0,0.0,0.0,1437.78,0.0,0.0,683.8,0.0,59.43,2181.01,4362.02
Credit Verification,Layer 1 Item,454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Credit Verification (Retail),Layer 1 Item,455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eviction Legal,Layer 1 Item,456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.43,0.0,543.43,1086.86,2173.72
Eviction Legal (Retail),Layer 1 Item,457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miscellaneous Equipment,Layer 1 Item,458,0.0,0.0,0.0,0.0,0.0,288.91,0.0,0.0,643.7,807.98,208.74,1949.33,3898.66
Computer Supplies,Layer 1 Item,459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Office Supplies,Layer 1 Item,460,246.77,502.67,566.64,0.0,39.07,212.66,0.0,122.28,109.62,55.2,182.69,2154.57,4192.17
Stationary,Layer 1 Item,461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73330-000,Layer 1 Item,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phone - Basic Service,Layer 1 Item,463,1349.32,243.0,1587.27,1223.78,995.54,612.24,1676.06,955.95,703.48,1534.41,636.94,12491.84,24009.83
Phone - Basic Service (Retail),Layer 1 Item,464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phone - Long Distance,Layer 1 Item,465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phone - Cellular Phone,Layer 1 Item,466,0.0,0.0,650.0,50.0,0.0,50.0,100.0,100.0,100.0,-200.0,150.0,1250.0,2250.0
Phone - Conference Calls,Layer 1 Item,467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phone - Repair,Layer 1 Item,468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phone - MPLS,Layer 1 Item,469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Internet Service,Layer 1 Item,470,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,-3600.0,0.0,0.0,0.0,0.0
Internet Service (Retail),Layer 1 Item,471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Answering Service,Layer 1 Item,472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Answering Service (Retail),Layer 1 Item,473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71540-000,Layer 1 Item,474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cable (Retail),Layer 1 Item,475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
External Meetings,Layer 1 Item,476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Internal Meetings,Layer 1 Item,477,0.0,189.69,189.89,0.0,71.0,429.29,0.0,0.0,0.0,0.0,1123.7,2003.57,4007.1400000000003
Other Meetings & Seminars,Layer 1 Item,478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Licensing fees,Layer 1 Item,479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.06,-272.06,0.0,0.0,0.0,0.0
Other General & Administrative,Layer 1 Item,480,1052.48,762.86,1067.03,1813.25,1453.85,1652.64,1441.71,1583.13,1792.48,1482.63,1537.1,15639.16,31278.32
Other General & Administrative (Retail),Layer 1 Item,481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Government Licenses Fees/Permits,Layer 1 Item,482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,0.0,447.0,989.0,1978.0
Government Licenses Fees/Permits (Retail),Layer 1 Item,483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Software Licenses,Layer 1 Item,484,231.01,1820.51,0.0,2696.86,490.5,1836.64,516.88,5915.34,1440.57,1072.02,3688.09,20878.92,40587.34
Software Licenses (Retail),Layer 1 Item,485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue Management,Layer 1 Item,486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESG Initiatives,Layer 1 Item,487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charitable Contributions,Layer 1 Item,488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Political Contributions,Layer 1 Item,489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank Charges,Layer 1 Item,490,873.63,727.09,509.86,392.51,209.86,183.39,167.99,195.12,375.51,249.13,455.06,4697.79,9036.94
Bank Charges (Retail),Layer 1 Item,491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73605-000,Layer 1 Item,492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Professional Dues,Layer 1 Item,493,0.0,0.0,0.0,0.0,0.0,5017.5,0.0,0.0,0.0,0.0,0.0,5017.5,10035.0
Professional Dues (Retail),Layer 1 Item,494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73625-000,Layer 1 Item,495,0.0,490.31,170.93,85.44,0.0,72.48,83.71,881.55,174.61,85.28,486.32,2803.44,5334.07
Subscriptions,Layer 1 Item,496,0.0,0.0,1110.0,-1033.0,0.0,266.5,105.53,260.33,0.0,154.8,32.46,896.62,1793.2399999999998
Shared Burden Expense,Layer 1 Item,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Credit Verification (retired),Layer 1 Item,498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Credit Verification (retired) (Retail),Layer 1 Item,499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eviction Legal (retired),Layer 1 Item,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad Debt Expense,Layer 1 Item,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Controllable Expenses,Layer 1 Item,503,111641.63,159668.71,151468.98,167800.5,136674.02,226695.2,90603.94,121441.02,141472.16,127052.67,155180.7,1701812.91,3291512.4399999995
Non-Controllable Expenses,Layer 1 Item,505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Management Fees,Layer 1 Item,506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Property Management Fees,Layer 1 Item,507,8000.0,8000.0,9115.38,10859.5,12581.18,19103.06,9516.29,15517.49,15711.67,16008.05,15949.96,148362.58,288725.16000000003
Retail Management Fees,Layer 1 Item,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retail Management Fees (Retail),Layer 1 Item,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Management Fees Incentive,Layer 1 Item,510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Association Fees,Layer 1 Item,513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Homeowners Association Fees,Layer 1 Item,514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Association Fees,Layer 1 Item,515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Insurance,Layer 1 Item,517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Property Insurance,Layer 1 Item,518,19395.47,19343.84,19266.02,19343.84,19343.83,19343.84,19727.27,19727.27,19727.27,19727.27,19727.27,237699.22,452372.4099999999
Property Insurance (Retail),Layer 1 Item,519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
General Liability,Layer 1 Item,520,1599.5,1599.5,1397.83,1498.67,1498.67,1498.67,1498.67,1498.67,1498.66,1498.67,1498.67,18185.68,34771.86
General Liability (Retail),Layer 1 Item,521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Excess Liability,Layer 1 Item,522,645.08,645.08,4667.25,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,14514.49,28383.9
Excess Liability (Retail),Layer 1 Item,523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Insurance,Layer 1 Item,524,707.92,707.92,4024.25,1327.25,1327.25,1327.25,1327.25,1327.25,1327.25,1327.25,1327.25,16766.01,32824.1
Other Insurance (Retail),Layer 1 Item,525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Property Taxes,Layer 1 Item,528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Real Estate Property Taxes,Layer 1 Item,529,80232.64,80232.64,-16245.04,66187.25,66187.25,91329.25,124260.54,124260.54,124260.54,124260.54,124260.54,1069459.33,2058686.02
Real Estate Property Taxes (Retail),Layer 1 Item,530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Personal Property Taxes,Layer 1 Item,531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Personal Property Taxes (Retail),Layer 1 Item,532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Service Consultants,Layer 1 Item,533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,520.0
Tax Service Consultants (Retail),Layer 1 Item,534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75040-000,Layer 1 Item,535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Use Tax (Retail),Layer 1 Item,536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Special Tax District Fees,Layer 1 Item,537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Special Tax District Fees (Retail),Layer 1 Item,538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Property Tax Expense or Prior Period Adjustment,Layer 1 Item,539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Property Tax Expense or Prior Period Adjustment (Retail),Layer 1 Item,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
